,UTC,Timestamp,Timestamp_imu,Latitude_imu,Longitude_imu
247,2025-03-25 16:13:44+00:00,1742919224.3656628,1742919224.3656628,49.38430233333333,1.0687226666666667
248,2025-03-25 16:13:45+00:00,1742919225.4049935,1742919225.4049935,49.38429433333333,1.0687301666666666
249,2025-03-25 16:13:46+00:00,1742919226.3881185,1742919226.3881185,49.3842885,1.068741333333333
250,2025-03-25 16:13:47+00:00,1742919227.3628693,1742919227.3628693,49.38428316666667,1.0687555
251,2025-03-25 16:13:48+00:00,1742919228.3916583,1742919228.3916583,49.38427633333333,1.0687675
252,2025-03-25 16:13:49+00:00,1742919229.41218,1742919229.41218,49.384267666666666,1.0687758333333333
253,2025-03-25 16:13:50+00:00,1742919230.3811736,1742919230.3811736,49.384264,1.0687786666666663
254,2025-03-25 16:13:51+00:00,1742919231.350644,1742919231.350644,49.38426433333333,1.0687786666666663
255,2025-03-25 16:13:52+00:00,1742919232.321602,1742919232.321602,49.3842635,1.0687771666666666
256,2025-03-25 16:13:53+00:00,1742919233.354704,1742919233.354704,49.38426333333333,1.068776333333333
257,2025-03-25 16:13:54+00:00,1742919234.3318074,1742919234.3318074,49.384262666666665,1.0687761666666666
258,2025-03-25 16:13:55+00:00,1742919235.3555455,1742919235.3555455,49.384262666666665,1.0687761666666666
259,2025-03-25 16:13:56+00:00,1742919236.368347,1742919236.368347,49.384262666666665,1.0687758333333333
260,2025-03-25 16:13:57+00:00,1742919237.329485,1742919237.329485,49.38426283333333,1.0687756666666666
261,2025-03-25 16:13:58+00:00,1742919238.3490655,1742919238.3490655,49.38426283333333,1.068775
262,2025-03-25 16:13:59+00:00,1742919239.3546166,1742919239.3546166,49.38426283333333,1.0687743333333333
263,2025-03-25 16:14:00+00:00,1742919240.3550014,1742919240.3550014,49.38426333333333,1.0687735
264,2025-03-25 16:14:01+00:00,1742919241.352671,1742919241.352671,49.3842635,1.0687726666666666
265,2025-03-25 16:14:02+00:00,1742919242.352775,1742919242.352775,49.384263833333335,1.068772
266,2025-03-25 16:14:03+00:00,1742919243.4058795,1742919243.4058795,49.384264,1.0687718333333334
267,2025-03-25 16:14:04+00:00,1742919244.36171,1742919244.36171,49.3842635,1.0687713333333333
